,company,area,location,waste_generated,quality_grade
6326,Infosys,0.929290418789611,0,-0.46875,1
8817,Tata Group,-0.9571268795824531,4,-0.96875,2
5995,Tata Group,0.98247794209022,4,-0.34375,2
7246,Adani Group,0.6723002361128371,0,-0.40625,2
1054,Satya Papers,-0.7001366969056791,3,0.15625,2
8665,Reliance Industries,-0.9680626320367839,1,-0.9375,2
5066,Tata Group,-0.3611283708214241,2,-0.375,2
5240,Satya Papers,-0.3268298744873866,3,-0.125,1
1591,Reliance Industries,0.346215981110973,1,0.03125,2
3750,Adani Group,0.22890518205542437,1,-0.09375,1
8370,Reliance Industries,0.5331179321486268,0,0.9375,0
5431,Infosys,-0.5823288181931154,4,-0.46875,2
3320,Reliance Industries,-0.2577358021622965,2,-0.3125,2
4881,Adani Group,0.9461911271281223,2,1.21875,0
7663,Adani Group,-0.15334907418913882,0,0.3125,2
739,Adani Group,-0.02212004473716913,4,0.53125,2
2860,Infosys,0.07431340872374798,4,-0.25,1
1279,Satya Papers,-0.3775319995029203,4,-0.28125,1
2583,Satya Papers,0.9705480303218591,1,0.6875,2
8341,Reliance Industries,-0.6827389089101529,1,-0.125,2
7321,Adani Group,0.35168385733813845,2,-0.5625,2
3023,Tata Group,0.14589287933391326,0,-0.09375,2
1763,Reliance Industries,0.5032931527277246,0,-0.59375,2
1171,Adani Group,0.0718280104386728,0,-0.40625,1
6552,Tata Group,-0.9516590033552876,4,0.03125,1
1173,Adani Group,-0.8398160805269045,1,-0.59375,1
4757,Infosys,-0.10214986951659004,2,-0.5,1
4209,Reliance Industries,0.5694047471107245,1,0.375,2
1742,Infosys,0.12799801168137195,3,0.09375,2
820,Tata Group,0.4968311171865291,1,-0.1875,1
5295,Infosys,-0.47495961227786754,0,-0.71875,1
617,Tata Group,-0.06188641729837206,2,1.09375,0
118,Reliance Industries,-0.7692307692307693,3,-0.71875,2
9693,Reliance Industries,-0.5455449235740027,1,0.28125,0
3477,Satya Papers,-0.02659376165030446,2,0.78125,0
407,Infosys,-0.9511619236982727,1,-0.71875,1
3951,Infosys,-0.2656890766745371,0,-0.78125,2
6651,Tata Group,-0.4908661613023487,0,-0.6875,1
2231,Tata Group,-0.20703367714676277,1,-0.71875,1
6025,Reliance Industries,-0.7687336895737542,0,-0.9375,2
465,Reliance Industries,0.7110724493600099,1,-1.03125,2
6859,Infosys,0.7359264322107618,4,0.15625,2
7435,Infosys,0.833354044985709,0,0.0,1
3392,Satya Papers,-0.16179942835839442,1,0.78125,0
1203,Infosys,0.6225922704113335,3,-0.0625,2
3751,Reliance Industries,0.46253262085249164,0,-0.875,1
6678,Satya Papers,-0.9218342239343855,2,-0.1875,1
7992,Tata Group,-0.3392568659127625,4,0.4375,2
6221,Reliance Industries,0.8015409469367466,0,0.59375,2
7950,Reliance Industries,0.5137318255250404,2,0.90625,0
4872,Infosys,-0.8144650180191376,2,1.53125,0
8444,Reliance Industries,0.6966571393065739,2,0.375,2
4792,Tata Group,0.3616254504784392,2,-0.125,1
8852,Reliance Industries,-0.5664222691686343,2,-1.0625,0
3869,Infosys,-0.4665092581086119,1,0.4375,1
2885,Reliance Industries,0.8487635143531751,0,1.0,0
5688,Reliance Industries,-0.77917236237107,1,-0.6875,1
6055,Tata Group,-0.43022244314651426,2,-0.25,1
9965,Tata Group,0.9034422766248291,4,0.3125,1
5311,Adani Group,0.28954890021125884,0,0.21875,1
4611,Tata Group,0.45457934634025104,0,0.8125,0
3821,Adani Group,0.5758667826519199,4,1.8125,0
7986,Adani Group,-0.8885298869143781,0,0.46875,2
4643,Satya Papers,-0.4297253634894992,4,-1.34375,2
9671,Adani Group,-0.5828258978501305,0,0.03125,2
6833,Reliance Industries,0.01615508885298869,4,0.40625,2
3497,Infosys,0.6732943954268672,3,0.0,1
2604,Infosys,0.4704858953647322,3,1.21875,0
8267,Adani Group,-0.39890642475456695,4,-0.9375,2
4624,Satya Papers,-0.8954890021125885,3,-0.875,2
8128,Infosys,0.8288803280725736,4,0.0,1
4201,Reliance Industries,-0.41928669069218344,1,-0.40625,1
7279,Adani Group,0.6474462532620853,2,-0.125,1
4207,Tata Group,-0.834348204299739,4,-0.71875,1
406,Adani Group,-0.20951907543183795,1,-1.6875,2
3817,Satya Papers,0.7558096184913632,1,-0.09375,0
1472,Tata Group,0.8358394432707842,4,1.5,0
4295,Infosys,-0.059401019013296884,2,0.34375,2
3916,Adani Group,-0.6911892630794084,2,-0.84375,2
2005,Reliance Industries,-0.590282092705356,2,-0.65625,1
4620,Satya Papers,0.9039393562818442,1,0.75,0
4290,Adani Group,-0.6678265191997017,0,-0.53125,2
9625,Infosys,-0.13644836585062756,2,0.9375,0
7439,Satya Papers,0.005716416055672921,3,-0.375,1
2530,Adani Group,0.48291288679010813,2,0.0,2
5601,Adani Group,0.8681496209767615,2,0.5,2
5803,Satya Papers,-0.7478563439791227,0,-0.375,1
1168,Tata Group,0.011681371939853361,2,-0.375,1
8490,Satya Papers,0.37106996396172487,0,-0.5,1
2637,Reliance Industries,0.47943332919100284,0,-0.4375,1
3803,Adani Group,0.34472474213992793,2,0.0625,1
8493,Adani Group,0.07928420529389835,2,0.15625,2
8201,Satya Papers,0.38399403504411583,4,0.875,0
4197,Tata Group,-0.7384118304958369,1,0.15625,1
5335,Tata Group,-0.9158692680502051,1,-0.75,1
7373,Reliance Industries,0.5077668696408599,3,1.40625,0
7886,Adani Group,0.6494345718901454,1,0.9375,0
8764,Reliance Industries,0.1369454455076426,4,-0.125,2
7562,Reliance Industries,0.8557226295513856,2,2.65625,0
4645,Adani Group,0.44364359388592023,0,0.46875,2
1275,Infosys,-0.643469616005965,4,-0.28125,2
8087,Reliance Industries,-0.17422641978377035,0,0.09375,2
3773,Satya Papers,-0.4123275754939729,0,-0.5,1
8745,Reliance Industries,-0.5972412079035665,0,-1.125,2
3635,Adani Group,0.3024729712936498,3,1.5625,0
4419,Satya Papers,-0.33528022865664225,3,-0.0625,0
5055,Tata Group,0.46849757673667203,3,0.40625,1
5756,Tata Group,0.3079408475208152,4,-0.0625,2
7467,Tata Group,0.7766869640859948,0,0.65625,1
4241,Adani Group,-0.2835839443270784,2,-0.59375,2
9744,Satya Papers,0.18367093326705605,1,-0.28125,2
4726,Reliance Industries,0.42276624829128867,1,-0.5625,1
3321,Satya Papers,-0.5520069591151983,3,-0.71875,1
6144,Reliance Industries,0.6882067851373183,0,0.96875,0
6544,Tata Group,-0.04051199204672549,1,0.65625,2
3917,Tata Group,-0.6340251025226793,2,0.875,0
1984,Adani Group,-0.6946688206785138,0,0.15625,2
3108,Infosys,0.005716416055672921,2,-0.28125,1
3675,Infosys,0.9521560830123027,1,0.9375,0
8412,Adani Group,-0.6946688206785138,4,-0.15625,0
7797,Adani Group,-0.7006337765626942,3,-0.3125,1
9415,Infosys,-0.5520069591151983,0,0.34375,2
8652,Infosys,-0.05790978004225177,2,-0.6875,1
2220,Satya Papers,0.5559835963713186,2,1.34375,0
8837,Satya Papers,0.8239095315024233,3,0.46875,1
6514,Reliance Industries,-0.055921461414191624,0,0.28125,1
5817,Adani Group,0.1369454455076426,0,-0.03125,2
9083,Reliance Industries,0.5008077544426495,0,0.75,0
959,Satya Papers,0.6191127128122281,3,1.28125,0
1294,Satya Papers,0.7021250155337393,0,0.5625,1
3164,Adani Group,-0.02858208027836461,1,-0.09375,2
8116,Reliance Industries,0.23834969553871008,4,1.125,0
2669,Reliance Industries,-0.7582950167764384,2,-0.28125,2
1280,Satya Papers,-0.22592270411333415,1,0.15625,1
5644,Adani Group,-0.1777059773828756,1,-1.28125,2
280,Infosys,0.6136448365850627,0,0.625,0
28,Reliance Industries,0.5559835963713186,3,-0.15625,0
4189,Tata Group,0.2701627935876724,2,1.65625,2
4374,Adani Group,0.7911022741394308,4,0.03125,0
8627,Adani Group,-0.03106747856343979,1,-0.25,2
5998,Adani Group,-0.8085000621349572,2,-0.875,2
4979,Satya Papers,0.6519199701752206,0,0.125,2
9832,Infosys,0.7180315645582205,3,1.3125,0
9417,Reliance Industries,0.4565676649683112,1,-0.0625,2
2518,Adani Group,-0.7881197961973406,1,-0.6875,2
512,Infosys,0.4968311171865291,3,0.375,2
9140,Satya Papers,-0.3064496085497701,1,0.0625,1
7181,Satya Papers,0.5018019137566795,1,1.75,0
4318,Adani Group,0.7746986454579347,4,0.25,2
2649,Infosys,-0.28109854604200324,1,0.28125,2
4030,Adani Group,0.6191127128122281,2,-0.28125,2
5583,Tata Group,0.5614514725984839,1,0.9375,0
3235,Satya Papers,0.21896358891512366,1,-0.03125,2
659,Satya Papers,0.29302845781036413,4,0.0625,1
5558,Adani Group,-0.9327699763887163,0,-0.15625,2
5078,Infosys,-0.7294643966695663,2,-0.6875,1
1518,Reliance Industries,-0.19063004846526657,3,-0.03125,2
3363,Reliance Industries,-0.18367093326705605,1,0.21875,1
693,Reliance Industries,0.711569529017025,2,0.75,0
1113,Tata Group,0.7841431589412203,3,1.21875,0
5305,Reliance Industries,-0.8114825400770473,1,0.28125,2
7213,Reliance Industries,0.044985708959860815,2,-0.40625,1
4799,Adani Group,-0.6986454579346341,4,0.90625,0
6032,Reliance Industries,0.6906921834223935,3,-0.875,2
7035,Reliance Industries,0.23884677519572511,3,0.03125,1
7409,Satya Papers,0.35566049459425875,1,1.0625,0
681,Adani Group,0.8254007704734684,2,0.84375,0
8346,Tata Group,0.2989934136945446,1,-0.96875,2
2906,Infosys,0.5167143034671307,3,1.25,0
5368,Satya Papers,-0.03305579719149994,1,-1.09375,2
9707,Tata Group,0.3904560705853113,1,1.40625,1
1795,Adani Group,0.9407232509009569,3,0.28125,1
3364,Adani Group,-0.15235491487510874,4,-0.34375,1
2891,Satya Papers,0.196595004349447,3,-0.3125,2
916,Infosys,0.05890393935628185,1,0.21875,2
5958,Adani Group,0.35715173356530383,1,0.78125,0
78,Infosys,0.509258108611905,0,0.6875,0
4402,Infosys,0.08176960357897353,3,0.625,0
720,Tata Group,-0.4068596992668075,3,-1.5,2
4665,Satya Papers,-0.8517459922952653,1,-1.28125,2
5160,Adani Group,-0.142413321734808,1,0.25,1
8190,Infosys,0.9511619236982727,0,-0.46875,1
7004,Satya Papers,0.8109854604200323,1,1.15625,0
6987,Reliance Industries,-0.7722132471728594,4,-1.15625,2
9444,Satya Papers,-0.40387722132471726,2,-1.03125,2
9507,Satya Papers,0.45905306325338635,2,1.28125,0
7295,Satya Papers,0.5191997017522058,1,0.34375,1
5221,Adani Group,0.6747856343979123,4,0.5,2
3545,Adani Group,0.9168634273642351,4,1.03125,0
9239,Satya Papers,0.03653535479060519,0,-0.3125,2
7444,Infosys,-0.806511743506897,0,-1.03125,2
6587,Infosys,0.19510376537840188,4,0.5625,1
5680,Adani Group,-0.9620976761526034,2,0.0625,0
8171,Satya Papers,-0.6017149248167019,1,-1.46875,2
8872,Satya Papers,-0.12103889648316142,0,-0.90625,1
7695,Satya Papers,0.4968311171865291,2,1.625,0
5259,Infosys,0.33130359140052196,4,-0.25,1
3383,Infosys,0.17174102149869516,4,-0.40625,2
7709,Tata Group,-0.8273890891015285,3,-0.28125,1
4861,Reliance Industries,0.508263949297875,2,1.125,0
6646,Reliance Industries,0.21896358891512366,3,-1.09375,2
6953,Infosys,0.7687336895737542,4,1.21875,0
7013,Tata Group,-0.6340251025226793,4,-0.5625,1
5181,Adani Group,0.25276500559214615,3,-0.21875,1
5088,Satya Papers,0.5296383745495216,2,0.96875,0
955,Tata Group,0.7478563439791227,4,0.0625,1
2059,Adani Group,0.7046104138188145,0,1.21875,0
1315,Satya Papers,0.7622716540325587,3,0.96875,0
2324,Adani Group,0.42723996520442403,0,0.34375,1
50,Satya Papers,-0.8686467006337766,2,-1.28125,2
3691,Adani Group,-0.03454703616254505,3,-0.71875,2
4073,Infosys,-0.7886168758543557,2,-0.71875,1
8195,Adani Group,0.23238473965452963,4,0.375,1
9011,Infosys,-0.8020380265937617,2,-0.03125,2
9927,Tata Group,0.19510376537840188,1,-0.15625,1
1838,Reliance Industries,0.6350192618367093,3,0.03125,1
9545,Adani Group,-0.30843792717783025,2,-0.25,1
5604,Adani Group,-0.02559960233627439,0,-0.84375,2
586,Satya Papers,-0.6931775817074686,4,-0.15625,1
7724,Reliance Industries,0.8910152851994532,3,0.90625,0
3598,Tata Group,-0.8592021871504909,2,-0.53125,1
1845,Tata Group,-0.19311544675034173,3,0.0625,1
2474,Reliance Industries,0.6986454579346341,1,0.96875,0
9986,Reliance Industries,-0.6295513856095439,1,0.5625,2
4543,Reliance Industries,-0.01665216851000373,2,-0.3125,2
3102,Tata Group,0.5808375792220704,4,1.90625,0
3028,Infosys,-0.10960606437181558,2,0.96875,0
9170,Adani Group,0.3546663352802287,4,0.46875,1
4870,Reliance Industries,-0.9606064371815584,3,-1.375,1
9937,Satya Papers,-0.7418913880949423,0,-0.0625,1
1830,Satya Papers,0.9486765254131975,1,0.96875,0
4711,Tata Group,0.2970050950664844,4,0.0625,1
2768,Reliance Industries,-0.15086367590406363,3,0.40625,2
7243,Reliance Industries,-0.09171119671927426,2,0.03125,2
7189,Satya Papers,-0.5385858083757922,0,0.40625,1
3824,Reliance Industries,0.927799179818566,3,1.46875,1
8025,Reliance Industries,-0.23636137691064993,2,-0.96875,2
3714,Reliance Industries,-0.3332919100285821,1,0.46875,1
8311,Tata Group,-0.5987324468746117,3,-0.1875,1
30,Adani Group,0.7742015658009196,4,1.28125,0
2112,Tata Group,0.8761028954890021,2,0.5,1
6770,Satya Papers,0.9506648440412576,3,0.09375,1
4969,Adani Group,0.8562197092084006,1,0.0,1
7385,Infosys,-0.6896980241083633,2,1.0625,0
7012,Reliance Industries,-0.2661861563315521,0,-0.625,2
2364,Tata Group,0.9476823660991673,3,0.90625,0
376,Satya Papers,0.34074810488380763,4,0.46875,1
7887,Adani Group,0.2806014663849882,4,0.4375,2
9017,Satya Papers,0.08027836460792842,2,0.21875,1
8925,Reliance Industries,0.31390580340499563,3,0.625,0
386,Tata Group,0.43171368211755934,3,-0.40625,0
3650,Adani Group,-0.9089101528519945,1,-0.53125,2
9735,Infosys,-0.9770100658630545,4,-0.28125,1
9108,Tata Group,-0.20106872126258232,4,-1.3125,2
6423,Adani Group,-0.6494345718901454,4,-2.3125,2
692,Tata Group,-0.6643469616005965,3,0.34375,0
9919,Adani Group,0.39642102646949173,3,-0.03125,2
1431,Satya Papers,-0.4600472225674164,1,0.5,2
124,Adani Group,0.9516590033552876,0,0.15625,2
3674,Tata Group,0.4704858953647322,0,-0.75,1
1996,Reliance Industries,-0.549521560830123,3,-0.59375,2
3420,Adani Group,0.6245805890393935,4,-0.15625,1
378,Satya Papers,-0.3770349198459053,0,0.71875,0
1087,Adani Group,0.27712190878588294,0,0.6875,1
1508,Satya Papers,-0.9188517459922952,4,-0.5,2
1536,Infosys,-0.6051944824158071,0,-1.375,2
8636,Tata Group,0.6618615633155213,0,-0.75,1
3168,Adani Group,0.030073319249409716,1,1.25,0
6683,Reliance Industries,0.658382005716416,0,1.125,0
4359,Tata Group,-0.6732943954268672,0,-0.0625,2
903,Tata Group,0.7244936000994159,0,0.5,2
9440,Tata Group,-0.28159562569901825,3,-0.9375,2
5615,Satya Papers,0.0718280104386728,3,-1.0625,2
7848,Reliance Industries,0.6976512986206039,1,-0.78125,2
3089,Satya Papers,-0.5062756306698148,2,0.5,1
6992,Reliance Industries,0.6091711196719274,2,0.6875,0
881,Adani Group,-0.6966571393065739,0,-0.40625,0
4133,Satya Papers,-0.008698893997763142,0,0.0625,2
3170,Tata Group,0.8666583820057164,2,1.125,0
6491,Reliance Industries,-0.6017149248167019,1,-0.96875,2
6666,Reliance Industries,0.5843171368211756,1,-0.0625,1
7514,Tata Group,0.9084130731949795,3,1.625,0
5988,Infosys,-0.9238225425624457,1,0.90625,0
7900,Reliance Industries,-0.21101031440288306,4,-0.4375,2
6504,Satya Papers,-0.9342612153597614,3,-0.40625,1
8382,Satya Papers,-0.8582080278364608,1,0.125,1
490,Reliance Industries,-0.06685721386852243,4,0.09375,2
4728,Tata Group,0.4332049210886044,0,0.125,1
8084,Tata Group,0.44066111594383,2,0.65625,0
8870,Adani Group,0.6593761650304462,2,0.53125,1
5996,Adani Group,0.48291288679010813,2,0.28125,2
6578,Infosys,-0.012178451596868398,3,-0.375,2
3272,Adani Group,-0.3785261588169504,2,0.125,2
895,Satya Papers,0.20255996023362743,4,0.40625,2
2969,Reliance Industries,-0.969056791350814,2,-1.28125,0
7287,Tata Group,-0.053933142786131476,3,-0.1875,2
3447,Tata Group,-0.8969802410836336,0,-0.09375,1
6811,Satya Papers,-0.807008823163912,0,-0.6875,1
2413,Reliance Industries,-0.711569529017025,4,-0.78125,2
726,Tata Group,0.48241580713309307,1,-0.03125,1
8361,Infosys,0.4018889026966571,2,1.25,0
9391,Infosys,0.3024729712936498,3,-0.375,1
4939,Infosys,-0.49036908164533366,3,0.15625,1
1428,Tata Group,-0.2413321734808003,3,-0.09375,2
5338,Tata Group,-0.4694917360507021,0,-1.25,1
1947,Satya Papers,-0.8512489126382503,2,-0.6875,1
1103,Adani Group,0.13545420653659748,2,0.71875,1
2504,Satya Papers,-0.9432086491860321,2,-0.71875,2
7252,Adani Group,0.17720889772586057,2,0.625,1
1069,Infosys,-0.6633528022865665,4,-0.46875,2
8728,Tata Group,0.942214489872002,0,1.25,0
3188,Reliance Industries,-0.08077544426494346,2,1.3125,0
4242,Satya Papers,0.30495836957872496,4,0.9375,0
7676,Tata Group,0.8219212128743631,2,1.03125,0
3710,Adani Group,0.4058655399527774,2,0.75,0
5574,Reliance Industries,-0.33975394556977756,0,-0.625,1
7967,Tata Group,0.21647819063004847,3,1.15625,0
3426,Adani Group,-0.8497576736672051,1,-0.96875,2
5082,Tata Group,-0.7090841307319498,4,-0.4375,1
8244,Tata Group,0.42276624829128867,3,0.59375,1
1985,Tata Group,-0.549024481173108,3,0.53125,2
3114,Satya Papers,-0.318379520318131,2,0.28125,2
7924,Satya Papers,-0.1980862433204921,0,-0.75,2
8135,Reliance Industries,-0.8313657263576488,4,0.375,2
421,Adani Group,-0.5286442152354914,2,-0.8125,2
3391,Tata Group,0.8010438672797315,4,0.9375,0
5796,Adani Group,0.7423884677519572,2,0.5625,2
754,Infosys,0.8959860817696036,4,1.40625,0
8560,Tata Group,-0.2413321734808003,0,-0.125,2
790,Reliance Industries,0.8432956381260097,1,0.6875,0
8868,Adani Group,-0.36013421150739405,0,-0.1875,1
2511,Infosys,0.5351062507766869,1,0.9375,1
5762,Tata Group,-0.752330060892258,4,-0.3125,2
8230,Satya Papers,-0.5485274015160929,1,-0.09375,2
9043,Satya Papers,0.901951037653784,4,0.34375,2
8186,Adani Group,-0.861687585435566,3,-0.15625,2
4778,Infosys,0.0529389834721014,3,-0.15625,1
7729,Satya Papers,-0.765254131974649,4,-0.375,2
4991,Infosys,-0.13346588790853733,1,1.0,1
6794,Tata Group,0.20504535851870262,2,0.40625,1
1201,Tata Group,0.9044364359388593,2,1.03125,0
6413,Satya Papers,-0.5942587299614763,2,-1.03125,2
260,Satya Papers,-0.644463775319995,2,0.40625,2
4204,Reliance Industries,-0.07083385112464273,0,-0.65625,2
7602,Infosys,0.6136448365850627,1,-0.5,1
2065,Tata Group,0.9446998881570772,4,1.40625,0
300,Tata Group,-0.942214489872002,3,0.0625,1
1750,Tata Group,0.9446998881570772,2,1.59375,0
161,Satya Papers,0.2970050950664844,4,-0.59375,1
7379,Reliance Industries,-0.4416552752578601,2,-0.59375,1
2430,Adani Group,0.806511743506897,1,-0.1875,2
1458,Tata Group,-0.7901081148254008,1,-0.71875,0
8435,Infosys,-0.7399030694668821,3,-0.09375,1
6960,Reliance Industries,-0.753821299863303,3,-0.4375,1
3240,Adani Group,-0.5226792593513111,0,-0.25,1
6261,Tata Group,0.9238225425624457,2,0.90625,0
899,Reliance Industries,-0.6404871380638747,0,-0.0625,2
9714,Satya Papers,0.9611035168385734,4,0.65625,0
8118,Reliance Industries,-0.31539704237604077,4,1.0,0
4409,Infosys,-0.13893376413570274,3,-0.96875,2
5391,Infosys,0.0827637628930036,4,0.625,0
7485,Infosys,-0.7573008574624084,2,-1.25,2
6075,Satya Papers,-0.9059276749099043,3,-0.75,2
6019,Satya Papers,-0.5400770473468374,3,-1.09375,2
107,Tata Group,0.7404001491238971,1,-0.40625,1
5326,Infosys,-0.875605815831987,0,-1.03125,2
1136,Tata Group,0.7682366099167391,2,1.09375,0
9288,Reliance Industries,0.7031191748477693,2,1.125,2
8472,Tata Group,-0.8835590903442276,4,-1.34375,2
6416,Reliance Industries,0.7463651050080775,1,0.71875,0
3313,Satya Papers,0.34919845905306324,3,1.40625,0
3438,Infosys,0.44712315148502546,3,-0.6875,1
464,Satya Papers,0.7026220951907544,1,0.5,1
3015,Infosys,-0.7075928917609047,1,0.0625,1
4035,Infosys,0.3009817323226047,2,1.375,2
4294,Satya Papers,-0.22294022617124395,4,-0.15625,1
9048,Reliance Industries,0.223437305828259,2,0.28125,1
5448,Tata Group,-0.18267677395302598,2,1.09375,0
468,Satya Papers,0.9655772337517087,3,0.375,2
6286,Tata Group,0.4053684602957624,3,1.125,1
7339,Adani Group,-0.12750093202435692,4,0.78125,0
2966,Infosys,-0.8353423636137691,0,-0.625,1
2029,Tata Group,0.7125636883310551,3,0.15625,0
9365,Reliance Industries,0.19560084503541691,2,0.5625,2
765,Infosys,-0.0529389834721014,1,0.46875,2
2261,Satya Papers,-0.5927674909904312,0,-0.78125,1
1718,Adani Group,0.8283832484155585,2,1.6875,2
3882,Reliance Industries,-0.1642848266434696,0,-0.03125,1
4392,Reliance Industries,0.0976761526034547,2,-0.875,0
5347,Satya Papers,-0.08425500186404872,3,-1.34375,2
4430,Reliance Industries,-0.10562942711569528,2,-0.25,1
8149,Adani Group,0.6022120044737169,4,0.53125,2
7156,Tata Group,0.25326208524916116,1,0.59375,1
8983,Infosys,-0.3104262458058904,1,-0.375,1
572,Infosys,-0.3134087237479806,4,-1.0,2
4362,Tata Group,-0.6862184665092581,0,-1.90625,2
8061,Infosys,0.6007207655026718,4,0.3125,2
7578,Reliance Industries,0.5808375792220704,4,0.40625,2
9242,Adani Group,-0.5773580216229651,2,-0.40625,2
2936,Satya Papers,0.5773580216229651,4,-0.125,2
1778,Tata Group,-0.06685721386852243,1,1.21875,0
1608,Satya Papers,-0.09568783397539456,2,-0.25,1
4900,Infosys,0.7612774947185287,3,0.65625,0
7254,Tata Group,-0.057412700385236735,3,0.375,0
3249,Tata Group,-0.049956505530011186,4,0.5,2
6294,Satya Papers,0.40785385858083756,2,0.0,1
4913,Adani Group,-0.5644339505405741,3,-0.5,1
5314,Adani Group,-0.6061886417298372,3,-1.125,2
4121,Tata Group,-0.43867279731576986,3,-0.78125,1
1621,Tata Group,-0.2666832359885672,1,-0.34375,1
6714,Satya Papers,-0.35566049459425875,2,-0.65625,1
3422,Satya Papers,-0.11954765751211632,2,-1.3125,0
8622,Infosys,-0.29601093575245435,3,0.5625,2
641,Adani Group,-0.38797067230023613,3,-0.71875,1
9723,Satya Papers,0.4839070461041382,2,0.34375,2
3765,Satya Papers,-0.5321237728345968,1,-0.96875,2
5884,Infosys,-0.3134087237479806,4,0.03125,2
